customer_id,tenure,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn
1393,17,114.54948605595001,4135.257040941183,Female,0,Yes,Yes,No,Yes,No,Yes,No internet service,No,No,No internet service,No internet service,One year,Yes,Credit card,1
1394,53,83.21201219156514,4498.472887190176,Male,0,No,Yes,No,Yes,No,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,1
1395,8,63.52927241876341,3348.915984491599,Female,0,Yes,Yes,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Two year,Yes,Credit card,1
1396,27,72.51538941116283,3736.664129661608,Female,0,No,Yes,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card,1
1397,46,39.962880765991756,1016.5373582717248,Male,0,Yes,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,Yes,One year,No,Bank transfer,0
1398,50,95.05441637537376,5416.050811867114,Female,1,No,No,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,0
1399,71,94.64198300098491,3516.3341408811884,Male,0,No,Yes,Yes,No,No,No,No,No internet service,No,No,No internet service,Two year,Yes,Bank transfer,0
1400,3,34.55173003874249,6552.463827723708,Male,0,No,No,Yes,No,DSL,No,Yes,No internet service,Yes,No,No internet service,One year,No,Mailed check,0
1401,64,107.7978382499659,1650.6688811303013,Male,0,No,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,0
1402,44,46.91897394733053,1719.9352380088026,Male,0,No,No,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer,0
1403,53,118.22560609366148,5201.500615092433,Male,0,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,1
1404,24,58.290301403724584,6783.427044839435,Female,0,No,Yes,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,0
1405,60,37.78840587344996,3830.362925083585,Male,0,No,No,No,No phone service,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,0
1406,3,55.17201113456523,5842.93556299149,Female,0,Yes,Yes,Yes,No,No,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,1
1407,20,64.01803286971932,7994.706379795377,Male,0,Yes,No,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1
1408,46,26.930777303829483,7923.098553858532,Female,0,Yes,Yes,No,No,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card,1
1409,15,77.82183812232896,5980.26105829143,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card,1
1410,25,79.76324398689003,5942.733268458165,Male,0,No,Yes,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,0
1411,71,93.89304553494722,2056.189208871355,Male,1,No,Yes,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,One year,No,Electronic check,1
1412,17,22.91698922907433,6684.963089195812,Female,0,Yes,No,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,No,Credit card,0
1413,9,74.12382144338301,3300.3068036722525,Female,0,Yes,Yes,No,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Electronic check,0
1414,38,25.290743327066437,7699.751887947899,Female,0,No,Yes,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,0
1415,48,90.11442199666534,743.2787407847906,Male,0,Yes,Yes,No,No,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1
1416,60,25.57279857009845,3543.1389140945357,Male,0,No,No,No,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Credit card,1
1417,63,111.17278483416327,4491.139852699639,Female,0,Yes,Yes,No,No phone service,No,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,0
1418,2,90.20825668844965,3300.734035980702,Male,0,No,No,No,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,1
1419,11,70.73897650851572,1763.5756049890524,Female,0,No,No,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card,1
1420,64,64.15039232811749,4784.609061381828,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,1
1421,21,33.06726304132624,6071.751525538587,Female,0,Yes,No,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,0
1422,18,49.09993895646631,5194.224908559552,Female,0,No,Yes,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Two year,No,Credit card,0
1423,64,106.89591050208962,1952.145905583512,Male,0,Yes,No,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,No,Mailed check,1
1424,38,110.4452811562494,5879.702760511339,Female,0,Yes,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,0
1425,32,20.074770837053105,2129.49266775205,Male,0,No,Yes,No,No,DSL,Yes,No internet service,No,Yes,No,No,One year,Yes,Credit card,0
1426,11,79.41363914775513,1484.0986670999162,Male,1,Yes,Yes,Yes,No,No,No,No internet service,No internet service,Yes,No,No,Two year,No,Electronic check,0
1427,45,91.93006090251136,5556.277321965905,Male,0,Yes,No,Yes,No phone service,No,No,No internet service,No,Yes,Yes,Yes,Two year,No,Mailed check,0
1428,33,81.87469824576063,6758.01924430004,Female,0,No,No,Yes,No,No,No,No,No,No,No,No internet service,Two year,Yes,Credit card,1
1429,41,28.167976486635396,3904.161636802938,Female,0,No,No,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Mailed check,1
1430,8,41.77248987989022,4297.995165793658,Female,0,No,No,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,1
1431,11,45.03402673813861,2491.7058067227363,Male,0,Yes,Yes,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,0
1432,51,103.17246313050897,4007.4823193692546,Male,0,No,Yes,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,1
1433,41,66.31994363089206,1142.665684298017,Female,0,Yes,No,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Mailed check,0
1434,17,68.68282119412368,7651.063554495621,Male,0,Yes,No,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,1
1435,46,113.48930465545085,6422.84916388711,Male,0,Yes,No,No,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,0
1436,32,83.70858888547156,5376.98718049526,Female,0,Yes,No,No,No phone service,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,1
1437,54,109.86677015526638,4351.735536306784,Female,0,No,Yes,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,1
1438,20,65.6508855341533,6358.136176200919,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,1
1439,33,34.943625851829424,4008.582192727854,Male,1,Yes,Yes,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,1
1440,40,112.99355940740857,2469.793874420807,Female,0,Yes,No,No,Yes,DSL,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,0
1441,32,65.87051156675383,1366.9564578167092,Female,0,No,No,Yes,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Mailed check,0
1442,2,38.16314218788219,5215.926151534278,Male,0,No,No,No,No,DSL,No,No internet service,Yes,No internet service,Yes,Yes,One year,No,Electronic check,0
1443,33,50.23957403039222,7442.463385709461,Male,0,No,No,No,Yes,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,1
1444,30,25.080258968894224,1313.5865726843742,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,0
1445,33,66.83005914563851,1522.1425559013735,Female,1,Yes,Yes,No,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,One year,No,Credit card,0
1446,26,105.31281719102365,3525.487663935327,Male,0,No,No,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,1
1447,22,113.35804560066893,6474.504848565543,Male,0,No,Yes,No,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,1
1448,66,113.26022075036437,2421.9895588748864,Male,0,Yes,Yes,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,0
1449,38,32.52300256287467,2105.912104893222,Male,0,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,0
1450,46,58.205388251105695,4997.7337025563875,Male,0,Yes,Yes,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,0
1451,15,22.822875965070637,4331.356776807222,Male,0,No,No,No,Yes,DSL,No,No,No,No internet service,No internet service,No,One year,No,Mailed check,0
1452,44,105.51653449714728,575.7408791173665,Female,0,Yes,Yes,Yes,No phone service,No,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1
1453,49,55.87557620212738,743.7708207432846,Female,0,Yes,Yes,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,No internet service,Two year,No,Bank transfer,0
1454,61,83.11170278922347,5179.802543459653,Female,0,Yes,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,1
1455,67,91.48984380772886,3774.4764332674586,Male,0,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,0
1456,6,62.98446697431554,7770.719813554261,Female,0,No,No,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card,1
1457,9,50.6442336550243,5460.398144767511,Male,0,Yes,Yes,No,No phone service,Fiber optic,No,No,No internet service,No,No,No,Two year,No,Electronic check,1
1458,6,116.22129101159447,179.5819297465285,Male,1,No,Yes,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,0
1459,32,116.44882250238543,3900.0483604236483,Male,0,Yes,No,No,No phone service,DSL,Yes,No,No internet service,No,Yes,No,One year,Yes,Credit card,0
1460,41,48.94363680300219,3374.138686780288,Male,1,No,No,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No,One year,No,Credit card,0
1461,8,67.96250967444581,943.0394939507727,Male,1,No,No,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Mailed check,1
1462,50,117.28441586600223,7393.3498033903015,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,1
1463,62,20.486840765550323,6459.589262745617,Female,0,No,No,No,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,0
1464,62,61.26782483791492,1917.6786765180148,Female,0,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,0
1465,7,30.045754968096844,2122.247994859678,Male,0,Yes,Yes,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,Yes,One year,No,Credit card,1
1466,4,70.91579655626026,352.94262122366257,Female,0,Yes,Yes,No,No,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,1
1467,6,22.466995454048714,2444.0678674744236,Male,0,Yes,No,No,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,1
1468,58,60.68984313906279,4718.513870415493,Female,0,Yes,Yes,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,One year,No,Bank transfer,0
1469,22,42.06990747853351,3424.662768254679,Female,0,No,Yes,No,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,No,Electronic check,1
1470,26,73.33083624587408,7757.1181633854785,Female,0,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Bank transfer,0
1471,3,119.59936491006997,543.033337183,Female,0,Yes,Yes,No,No phone service,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Credit card,0
1472,41,100.05361051267477,4772.298255302184,Female,0,No,Yes,No,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,1
1473,60,104.56420916244214,6880.64458000568,Female,0,Yes,No,No,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,No,Credit card,0
1474,14,83.52649873590809,3897.8532080368086,Male,0,Yes,Yes,Yes,Yes,No,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Electronic check,1
1475,12,24.155984827225858,123.40549242713483,Male,0,Yes,Yes,No,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,1
1476,12,40.67976760441441,2018.131848627574,Male,0,No,No,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,0
1477,13,112.5064556447055,2657.7749077769327,Male,0,No,Yes,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,1
1478,25,56.61131179287512,7731.356507003953,Male,0,No,Yes,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,0
1479,45,30.363672648079557,7303.008926525726,Female,1,Yes,Yes,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,0
1480,19,90.2405365866202,7598.4469903502795,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Two year,No,Mailed check,0
1481,55,49.945772393425464,6623.491815174049,Male,1,No,Yes,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,1
1482,45,46.88569129041717,2878.017099499845,Male,0,No,Yes,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,1
1483,8,119.79774555582604,7256.423734559984,Male,0,No,No,No,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,0
1484,53,105.81389250266544,7855.307596902686,Male,1,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,0
1485,55,60.793781836784106,2865.563366972128,Male,0,Yes,No,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,1
1486,32,118.02612078164991,2158.3921312929465,Male,0,No,No,Yes,No phone service,No,Yes,No,No,No internet service,No,No internet service,One year,No,Bank transfer,0
1487,51,85.01132234192136,4420.6387129795485,Male,0,No,Yes,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,1
1488,44,94.20224518797602,1578.502321531547,Male,0,Yes,Yes,No,No,DSL,Yes,Yes,No internet service,No,No,No,One year,Yes,Bank transfer,0
1489,70,23.15130430822116,357.7313491104037,Female,0,No,Yes,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,1
1490,18,32.16052593480571,7572.06625181537,Male,0,No,No,Yes,Yes,DSL,No,No internet service,No,Yes,No,No internet service,One year,No,Electronic check,0
1491,22,83.30851264962384,7413.350996287212,Male,1,No,No,No,No phone service,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,1
1492,37,109.90239826494839,1384.9654447207563,Female,0,Yes,No,No,No phone service,DSL,Yes,No internet service,No,No internet service,No,Yes,Two year,No,Electronic check,0
1493,56,82.37437260875956,3321.1479507447834,Female,1,Yes,Yes,Yes,No,No,Yes,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Credit card,0
1494,59,33.40248943189918,6665.186874854216,Male,0,No,No,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,No,Mailed check,0
1495,3,31.576004624632464,5321.902360684739,Male,0,Yes,Yes,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,No,Credit card,1
1496,28,104.41858958240816,3218.82132244864,Male,1,No,Yes,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,1
1497,35,33.93023387079143,5978.95087774427,Female,0,No,No,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0
1498,61,72.02319605040253,7186.674366860509,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card,1
1499,54,23.71133199623023,7416.650811154357,Female,0,No,Yes,No,No phone service,No,No,No,No,No,No,Yes,One year,Yes,Electronic check,0
1500,63,28.066976739117738,3092.9119341852934,Female,0,Yes,No,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Bank transfer,0
